Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
SQP (mixed);5;2;[0, 3];;;6;29;9,10E-20;"[ 3.73616069e-16  4.85722573e-17 -1.97758476e-16 -1.66533454e-16
  1.73472348e-16]"
SQP (mixed);5;2;[1, 3];;;6;29;1,75E-15;"[4.40402922e-16 4.02455846e-16 2.01227923e-16 6.93889390e-17
 2.77555756e-17]"
SQP (mixed);5;2;[2, 3];;;6;29;1,68E-14;"[4.03323208e-16 3.60822483e-16 2.63677968e-16 2.08166817e-16
 2.15105711e-16]"
SQP (mixed);5;2;[0, 4];;;6;29;3,14E-16;"[1.47668336e-16 1.02348685e-16 1.31838984e-16 1.66533454e-16
 2.35922393e-16]"
SQP (mixed);5;2;[1, 4];;;6;29;5,47E-16;"[1.44198889e-16 1.35308431e-16 2.28983499e-16 2.56739074e-16
 2.84494650e-16]"
SQP (mixed);5;2;[2, 4];;;6;29;1,51E-14;"[3.13334428e-16 2.13370988e-16 3.01841885e-16 4.30211422e-16
 4.37150316e-16]"
SQP (mixed);5;2;[3, 4];;;6;29;2,07E-14;"[4.23272528e-16 4.00721123e-16 3.60822483e-16 2.49800181e-16
 1.24900090e-16]"
SQP (mixed);5;3;[0, 1, 2];;;6;23;4,10E-16;"[-7.24247051e-17 -6.93889390e-18  1.38777878e-17  6.93889390e-18
  1.17961196e-16]"
SQP (mixed);5;3;[0, 1, 3];;;6;23;1,10E-16;"[-5.85469173e-18 -6.93889390e-18  3.46944695e-17 -6.93889390e-18
  8.32667268e-17]"
SQP (mixed);5;3;[0, 2, 3];;;6;23;2,00E-17;"[1.04950770e-16 1.52655666e-16 9.02056208e-17 5.55111512e-17
 1.45716772e-16]"
SQP (mixed);5;3;[1, 2, 3];;;6;23;1,08E-14;"[-7.30752264e-17  2.81025203e-16  3.78169718e-16  3.46944695e-16
  2.56739074e-16]"
SQP (mixed);5;3;[0, 1, 4];;;6;23;3,42E-15;"[-5.42101086e-18  1.07552856e-16  2.46330734e-16  2.01227923e-16
  1.80411242e-16]"
SQP (mixed);5;3;[0, 2, 4];;;6;23;4,47E-16;"[1.09721260e-16 2.13370988e-16 2.15105711e-16 1.45716772e-16
 1.52655666e-16]"
SQP (mixed);5;3;[1, 2, 4];;;6;23;1,10E-14;"[2.10552062e-16 2.81025203e-16 3.08780779e-16 3.19189120e-16
 2.63677968e-16]"
SQP (mixed);5;3;[0, 3, 4];;;6;23;2,34E-15;"[1.16443313e-16 1.49186219e-16 8.32667268e-17 1.04083409e-16
 1.87350135e-16]"
SQP (mixed);5;3;[1, 3, 4];;;6;23;1,72E-15;"[2.25514052e-16 3.97251676e-16 3.71230824e-16 3.88578059e-16
 3.40005801e-16]"
SQP (mixed);5;3;[2, 3, 4];;;6;23;1,52E-15;"[3.73616069e-16 3.53883589e-16 2.60208521e-16 2.08166817e-16
 1.80411242e-16]"
SQP (mixed);5;4;[0, 1, 2, 3];;;6;17;6,32E-16;"[ 3.28079577e-16  1.04083409e-17 -1.07552856e-16 -1.52655666e-16
 -1.11022302e-16]"
SQP (mixed);5;4;[0, 1, 2, 4];;;6;17;4,99E-17;"[5.20417043e-18 4.33680869e-17 8.67361738e-17 8.32667268e-17
 7.63278329e-17]"
SQP (mixed);5;4;[0, 1, 3, 4];;;6;17;5,66E-17;"[6.74373751e-17 7.28583860e-17 6.24500451e-17 2.08166817e-17
 6.93889390e-18]"
SQP (mixed);5;4;[0, 2, 3, 4];;;6;17;3,15E-15;"[1.58510358e-16 1.76941795e-16 1.14491749e-16 8.32667268e-17
 1.04083409e-16]"
SQP (mixed);5;4;[1, 2, 3, 4];;;6;17;4,86E-16;"[1.47017815e-16 1.96023753e-16 2.11636264e-16 1.87350135e-16
 1.38777878e-16]"
SQP (mixed);5;5;[0, 1, 2, 3, 4];;;6;11;3,55E-16;"[ 5.85469173e-17  5.89805982e-17  3.81639165e-17  0.00000000e+00
 -6.93889390e-18]"
;;;;;;;;;
;;;;;;;;;
=====;=====;=====;=====;=====;=====;=====;;;
